Id,CompanyId,ShuttleLocation,ShuttleType,EngineType,EngineVendor,Engines,PassengerCapacity,Crew,CancellationPolicy,Price,DCheckComplete,MoonClearanceComplete
3499,47045,Micronesia,Type V5,Plasma,ThetaBase Services,1,2,1,strict,1845,False,False
9933,37646,Rwanda,Type V5,Plasma,ThetaBase Services,2,4,2,strict,2820,True,False
68372,18077,Malta,Type V5,Plasma,ThetaBase Services,1,2,1,moderate,2170,False,False
70772,9331,Malta,Type V5,Plasma,ThetaBase Services,1,4,2,moderate,2235,True,False
41343,17444,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,2,1,moderate,1780,False,False
43689,7804,Russian Federation,Type V5,Plasma,ThetaBase Services,1,2,1,flexible,1845,False,False
24458,30130,Isle of Man,Type V5,Plasma,ThetaBase Services,2,4,2,strict,1897,True,False
8042,36693,Uzbekistan,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1650,True,False
71268,385,Anguilla,Type V5,Plasma,ThetaBase Services,2,5,0,moderate,2300,True,False
58197,19149,Anguilla,Type V5,Plasma,ThetaBase Services,2,3,3,flexible,2027,True,False
31710,27972,United Kingdom,Type V5,Plasma,ThetaBase Services,2,4,2,strict,2157,False,False
63195,37688,Nicaragua,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1650,True,False
19874,41341,Niue,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1221,False,False
49362,27226,United Kingdom,Type V5,Plasma,ThetaBase Services,1,3,2,moderate,3730,True,False
5441,29520,Russian Federation,Type V5,Plasma,ThetaBase Services,2,4,2,moderate,2430,False,False
53172,9968,Malta,Type V5,Plasma,ThetaBase Services,1,2,1,strict,2677,True,False
58945,23875,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1,2,1,flexible,1390,True,False
25206,19599,Russian Federation,Type V5,Plasma,ThetaBase Services,1,2,2,moderate,1845,True,False
35027,39865,Gambia,Type V5,Quantum,ThetaBase Services,1,1,2,flexible,1572,True,False
51532,28828,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2,4,2,strict,2430,False,False
62986,28794,United Kingdom,Type F5,Quantum,ThetaBase Services,2,4,4,flexible,1195,False,False
48903,20754,Micronesia,Type V2,Plasma,ThetaBase Services,4,10,4,strict,7357,False,False
59391,13019,Kiribati,Type V2,Plasma,ThetaBase Services,1,2,1,strict,1650,True,False
54338,16162,Rwanda,Type V5,Plasma,ThetaBase Services,2,4,2,moderate,1780,False,False
1674,29520,Micronesia,Type V5,Plasma,ThetaBase Services,2,6,2,moderate,3210,False,False
9281,11952,Malta,Type V5,Plasma,ThetaBase Services,1,2,1,flexible,2144,False,False
43574,12802,Barbados,Type V5,Plasma,ThetaBase Services,1,2,1,strict,2495,False,False
48433,6259,Malta,Type Z6,Plasma,ThetaBase Services,1,4,2,moderate,3405,False,False
31352,28828,Kenya,Type F5,Plasma,ThetaBase Services,3,5,3,strict,1910,False,False
19648,4519,Malta,Type V5,Plasma,ThetaBase Services,1,3,2,flexible,1936,False,False
2658,29520,Malta,Type V5,Plasma,ThetaBase Services,2,4,2,moderate,3015,False,False
14294,28828,Barbados,Type V5,Plasma,ThetaBase Services,3,6,3,strict,2430,False,False
68285,37043,Nicaragua,Type V5,Plasma,ThetaBase Services,4,6,4,strict,2677,True,False
41912,11457,United Kingdom,Type V5,Plasma,ThetaBase Services,1,3,1,flexible,1533,True,False
51764,7903,Faroe Islands,Type V5,Quantum,ThetaBase Services,3,2,4,flexible,1260,False,False
47931,21735,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1,3,1,flexible,2170,False,False
45944,37238,Malta,Type V5,Plasma,ThetaBase Services,2,5,3,strict,2690,False,False
19581,30435,Nicaragua,Type V5,Plasma,"Banks, Wood and Phillips",1,6,1,strict,1507,True,False
22263,37247,United Kingdom,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1286,False,False
70037,32155,Costa Rica,Type V5,Plasma,ThetaBase Services,2,4,2,flexible,2170,False,False
71803,14790,Micronesia,Type V5,Plasma,ThetaBase Services,1,2,1,moderate,2378,False,False
66437,1076,Malta,Type V5,Plasma,ThetaBase Services,1,4,2,strict,1975,False,False
38637,14119,Brazil,Type F5,Plasma,ThetaBase Services,3,5,3,flexible,1845,True,False
37701,35941,Niue,Type V5,Plasma,ThetaBase Services,2,4,2,strict,1845,False,False
5240,28316,Barbados,Type V5,Plasma,ThetaBase Services,1,4,1,strict,2170,True,False
70225,49103,Nicaragua,Type V5,Plasma,ThetaBase Services,1,4,2,flexible,2820,True,False
35809,9131,Gambia,Type V5,Plasma,ThetaBase Services,1,6,1,flexible,2300,True,False
49728,22376,Brazil,Type V5,Plasma,ThetaBase Services,1,2,1,strict,1494,True,False
36943,9131,Gambia,Type F5,Plasma,ThetaBase Services,4,10,4,flexible,4575,True,False
8041,16983,Barbados,Type V5,Plasma,ThetaBase Services,1,4,4,strict,3145,True,False
55672,3254,Barbados,Type V5,Quantum,ThetaBase Services,1,1,1,strict,1507,True,False
23444,33108,Uzbekistan,Type G0,Plasma,ThetaBase Services,2,5,4,flexible,2430,True,False
51132,38972,United Kingdom,Type F5,Plasma,ThetaBase Services,2,4,2,strict,2365,False,False
63573,8842,Nicaragua,Type V5,Plasma,ThetaBase Services,3,7,4,moderate,4757,True,False
29085,17589,Barbados,Type V5,Plasma,ThetaBase Services,1,2,1,flexible,2950,True,False
28790,9824,Faroe Islands,Type F5,Plasma,ThetaBase Services,2,4,2,flexible,2430,False,False
10979,8125,United Kingdom,Type V2,Quantum,ThetaBase Services,1,1,1,strict,1312,False,False
15040,25085,Malta,Type V5,Quantum,ThetaBase Services,1,1,1,flexible,1208,True,False
39573,13042,Uzbekistan,Type F5,Quantum,ThetaBase Services,1,2,1,moderate,1260,True,False
26816,15642,Sao Tome and Principe,Type G0,Plasma,ThetaBase Services,2,4,2,strict,2170,True,False
45660,46541,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2,3,1,strict,2040,True,False
52560,26398,Nicaragua,Type V5,Plasma,ThetaBase Services,2,4,2,flexible,3470,False,False
11738,33262,Micronesia,Type V5,Plasma,ThetaBase Services,3,3,3,flexible,2027,False,False
5162,30435,Nicaragua,Type V5,Plasma,ThetaBase Services,1,6,1,strict,1507,True,False
11534,21275,Kiribati,Type V5,Plasma,ThetaBase Services,0,2,1,strict,1520,True,False
4991,23143,Barbados,Type V5,Plasma,ThetaBase Services,2,7,3,strict,2170,False,False
13290,35229,Malta,Type V5,Plasma,ThetaBase Services,2,6,3,moderate,2560,True,False
35906,10691,Bouvet Island (Bouvetoya),Type F5,Plasma,ThetaBase Services,2,4,2,moderate,1949,False,False
67369,41873,Estonia,Type V5,Plasma,ThetaBase Services,1,2,0,flexible,1520,True,False
55358,8931,Anguilla,Type V5,Plasma,ThetaBase Services,2,5,3,moderate,2040,True,False
65069,49076,Barbados,Type V5,Plasma,ThetaBase Services,2,6,2,strict,5095,True,False
62075,41873,Estonia,Type V5,Plasma,ThetaBase Services,0,2,1,strict,1585,True,False
10029,3389,Uzbekistan,Type V5,Plasma,ThetaBase Services,1,4,2,flexible,3327,True,False
73379,20151,Wallis and Futuna,Type V5,Plasma,ThetaBase Services,2,3,2,strict,1910,False,False
21341,17769,Rwanda,Type G0,Quantum,ThetaBase Services,1,1,1,flexible,1234,False,False
7401,3272,Rwanda,Type V5,Quantum,ThetaBase Services,1,1,1,strict,1819,True,False
7415,8409,Rwanda,Type V5,Quantum,ThetaBase Services,0,1,1,strict,1208,True,False
75965,40039,Rwanda,Type G0,Plasma,ThetaBase Services,0,3,2,strict,2170,False,False
13517,46192,Malta,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1728,True,False
59004,10005,Rwanda,Type V5,Plasma,ThetaBase Services,2,6,2,flexible,1910,True,False
74858,28828,Gambia,Type V5,Plasma,ThetaBase Services,1,6,3,strict,1910,True,False
34816,30500,Estonia,Type V5,Plasma,ThetaBase Services,2,3,2,moderate,1702,False,False
18680,1969,Faroe Islands,Type F5,Quantum,ThetaBase Services,1,3,2,flexible,1260,True,False
36362,18077,Micronesia,Type V5,Plasma,ThetaBase Services,1,3,3,moderate,2170,False,False
66010,18077,Malta,Type F5,Plasma,ThetaBase Services,3,6,4,moderate,4380,False,False
14068,29520,Barbados,Type V5,Plasma,ThetaBase Services,2,6,3,moderate,13870,False,False
65501,23842,United Kingdom,Type V5,Plasma,ThetaBase Services,1,2,1,strict,2040,True,False
42132,29520,Nicaragua,Type V5,Plasma,ThetaBase Services,1,4,1,strict,2950,False,False
11703,20165,Micronesia,Type V5,Plasma,ThetaBase Services,1,6,2,flexible,4770,True,False
59580,11166,Malta,Type V5,Quantum,ThetaBase Services,1,4,2,flexible,1715,True,False
42247,32194,Micronesia,Type V5,Plasma,ThetaBase Services,2,4,2,strict,2534,False,False
37723,11510,Barbados,Type V5,Plasma,ThetaBase Services,1,2,1,strict,3197,False,False
69015,41266,El Salvador,Type X3,Plasma,ThetaBase Services,1,2,1,moderate,1195,True,False
45657,30435,Nicaragua,Type F5,Quantum,ThetaBase Services,1,2,1,strict,1065,True,False
50973,25177,Uzbekistan,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1585,False,False
22273,8253,Micronesia,Type G0,Plasma,ThetaBase Services,2,4,2,strict,2430,True,False
25505,36327,Niue,Type V2,Quantum,ThetaBase Services,1,2,1,strict,1585,False,False
26462,36327,Niue,Type V2,Quantum,ThetaBase Services,1,1,1,flexible,1390,False,False
54395,12961,United Kingdom,Type V5,Plasma,ThetaBase Services,1,2,1,strict,1897,False,False
22728,36327,Niue,Type V2,Quantum,ThetaBase Services,3,6,3,flexible,3405,False,False
11958,11018,Estonia,Type F5,Plasma,ThetaBase Services,2,4,2,flexible,1780,True,False
9520,37378,Malta,Type V5,Plasma,ThetaBase Services,2,6,2,strict,2807,True,False
58528,42378,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1455,True,False
51650,7871,Costa Rica,Type V5,Plasma,ThetaBase Services,2,4,2,moderate,1650,False,False
24424,18077,Barbados,Type V5,Plasma,ThetaBase Services,2,5,2,moderate,3470,False,False
5308,6314,Estonia,Type Z6,Plasma,ThetaBase Services,2,3,2,flexible,1715,True,False
52006,42913,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,2,1,moderate,2027,False,False
13359,26718,United Kingdom,Type F5,Plasma,ThetaBase Services,3,6,3,moderate,2820,False,False
14925,34618,Nicaragua,Type V5,Plasma,ThetaBase Services,1,2,1,flexible,2300,False,False
46901,49953,Micronesia,Type V5,Plasma,ThetaBase Services,1,4,2,flexible,1975,True,False
38951,29520,Rwanda,Type V5,Plasma,ThetaBase Services,1,2,1,moderate,2040,False,False
47840,16137,United Kingdom,Type V5,Plasma,ThetaBase Services,1,2,2,strict,1780,True,False
10910,47552,Micronesia,Type V5,Plasma,ThetaBase Services,2,4,2,moderate,3730,False,False
61752,40364,Barbados,Type V5,Plasma,ThetaBase Services,3,5,5,strict,13870,True,False
28949,6225,Barbados,Type V5,Plasma,ThetaBase Services,1,4,2,flexible,3210,True,False
7437,1822,Anguilla,Type V5,Plasma,ThetaBase Services,1,2,1,moderate,1520,True,False
34511,15385,Barbados,Type F5,Plasma,ThetaBase Services,4,12,8,strict,5810,True,False
23441,39990,United Kingdom,Type V5,Quantum,ThetaBase Services,1,4,2,strict,1468,True,False
36938,50051,Micronesia,Type V5,Plasma,ThetaBase Services,1,3,2,flexible,2430,False,False
71708,6004,Costa Rica,Type F5,Quantum,ThetaBase Services,1,1,1,flexible,1195,True,False
57688,6004,Costa Rica,Type O3,Quantum,ThetaBase Services,0,2,1,flexible,1455,True,False
62567,33494,Rwanda,Type F5,Quantum,ThetaBase Services,1,2,1,flexible,1312,True,False
3384,42282,Nicaragua,Type V5,Plasma,ThetaBase Services,1,2,1,strict,1910,False,False
67605,29520,United Kingdom,Type V5,Plasma,ThetaBase Services,2,4,2,moderate,2820,False,False
65928,34723,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1780,True,False
28896,41675,Estonia,Type V2,Plasma,ThetaBase Services,2,4,2,strict,1975,True,False
16594,10809,Barbados,Type V5,Plasma,ThetaBase Services,3,6,3,moderate,2625,True,False
38387,9905,Estonia,Type F5,Plasma,ThetaBase Services,3,8,6,strict,2690,False,False
51808,35697,Rwanda,Type V5,Plasma,ThetaBase Services,0,2,1,strict,2612,True,False
53519,29520,Malta,Type F5,Plasma,ThetaBase Services,4,7,4,moderate,3470,False,False
51963,29520,Rwanda,Type F5,Plasma,ThetaBase Services,2,5,2,moderate,2560,False,False
62339,29520,Malta,Type V5,Plasma,ThetaBase Services,2,4,2,moderate,2625,False,False
9120,39014,Kiribati,Type F5,Quantum,ThetaBase Services,1,2,1,flexible,1273,False,False
60328,35500,Niue,Type V2,Quantum,ThetaBase Services,1,2,1,moderate,1507,True,False
25496,14334,United Kingdom,Type V5,Plasma,ThetaBase Services,2,4,3,flexible,2625,False,False
22685,17210,Rwanda,Type V5,Plasma,ThetaBase Services,0,4,2,flexible,2040,False,False
10662,49133,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,1,strict,2196,False,False
47007,4330,Barbados,Type V5,Plasma,ThetaBase Services,1,3,1,strict,2495,False,False
59109,47471,United Kingdom,Type V5,Plasma,ThetaBase Services,3,6,3,moderate,2950,False,False
56283,29520,Rwanda,Type V5,Plasma,ThetaBase Services,2,6,2,moderate,2560,False,False
28866,29520,Niue,Type V5,Plasma,ThetaBase Services,2,4,2,moderate,13870,False,False
22287,24118,Barbados,Type V5,Quantum,ThetaBase Services,1,3,1,strict,2300,True,False
53623,11157,Russian Federation,Type V5,Plasma,ThetaBase Services,1,2,1,strict,1975,False,False
76306,24118,Barbados,Type V5,Quantum,ThetaBase Services,1,2,1,strict,2157,True,False
36565,38537,Russian Federation,Type V5,Plasma,ThetaBase Services,0,3,0,flexible,2170,False,False
1912,24118,Barbados,Type V5,Quantum,ThetaBase Services,1,2,1,strict,2170,True,False
44254,25944,United Kingdom,Type V5,Plasma,ThetaBase Services,3,6,0,flexible,2170,True,False
31313,22855,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,2,1,moderate,1910,False,False
40070,9234,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1,2,1,strict,1975,False,False
51288,24912,Sao Tome and Principe,Type E3,Plasma,ThetaBase Services,1,5,3,flexible,2105,True,False
6527,29520,Rwanda,Type V5,Plasma,ThetaBase Services,1,4,1,strict,2170,False,False
32560,30394,Malta,Type F5,Plasma,ThetaBase Services,3,5,3,strict,4770,True,False
30910,36890,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1,2,1,flexible,1325,False,False
31377,46881,United Kingdom,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1650,False,False
36137,24033,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,2,1,strict,2820,False,False
63878,35442,Rwanda,Type V5,Plasma,ThetaBase Services,2,8,5,strict,2573,False,False
14316,44877,United Kingdom,Type V5,Quantum,ThetaBase Services,1,1,1,flexible,2690,False,False
67501,47360,Nicaragua,Type V5,Quantum,ThetaBase Services,1,1,1,strict,1247,True,False
67249,14402,United Kingdom,Type F5,Quantum,ThetaBase Services,1,3,2,flexible,1325,False,False
72789,22376,Brazil,Type V5,Plasma,ThetaBase Services,1,2,1,strict,1507,True,False
65896,28828,Wallis and Futuna,Type V5,Plasma,ThetaBase Services,1,2,1,strict,1520,False,False
57424,3653,Malta,Type Z6,Plasma,ThetaBase Services,1,3,1,strict,1910,True,False
52809,40615,Malta,Type V5,Plasma,ThetaBase Services,1,2,1,moderate,2040,False,False
43549,31718,Indonesia,Type G0,Quantum,ThetaBase Services,1,2,2,moderate,1312,True,False
43301,31938,Rwanda,Type V5,Plasma,ThetaBase Services,2,5,4,moderate,2430,False,False
66606,31718,Indonesia,Type G0,Quantum,ThetaBase Services,1,2,2,moderate,1312,True,False
46801,9270,Faroe Islands,Type V5,Quantum,ThetaBase Services,1,1,1,flexible,1195,False,False
75720,38304,Anguilla,Type V5,Plasma,ThetaBase Services,3,6,4,flexible,2820,False,False
33615,29520,United Kingdom,Type V5,Plasma,ThetaBase Services,2,6,2,moderate,13870,False,False
51569,2732,Rwanda,Type V5,Plasma,ThetaBase Services,1,2,1,moderate,1546,False,False
68624,29520,Micronesia,Type V5,Plasma,ThetaBase Services,2,5,2,strict,4770,False,False
57927,20165,Micronesia,Type V5,Plasma,ThetaBase Services,3,8,4,flexible,8020,False,False
42528,31718,Indonesia,Type G0,Quantum,ThetaBase Services,1,3,3,moderate,1377,True,False
25727,1617,Russian Federation,Type V5,Plasma,ThetaBase Services,3,7,3,strict,2820,False,False
66391,35499,United Kingdom,Type V5,Plasma,ThetaBase Services,3,6,3,flexible,2365,True,False
66129,48359,Micronesia,Type V5,Quantum,ThetaBase Services,1,1,1,strict,1455,False,False
10621,1617,Russian Federation,Type V5,Plasma,ThetaBase Services,0,4,3,strict,1910,False,False
41350,36543,Nicaragua,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1650,True,False
45274,3112,Micronesia,Type V5,Plasma,ThetaBase Services,1,4,2,flexible,3015,True,False
45198,10841,Costa Rica,Type F5,Plasma,ThetaBase Services,2,6,3,moderate,2040,False,False
39689,776,Rwanda,Type V5,Quantum,ThetaBase Services,1,1,1,moderate,1260,False,False
37219,14412,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2,6,2,strict,2690,True,False
19020,46099,Uzbekistan,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1312,True,False
18534,46099,Uzbekistan,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1247,True,False
67410,46099,Uzbekistan,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1234,True,False
27817,37293,Nicaragua,Type V5,Quantum,ThetaBase Services,1,2,1,strict,1429,True,False
43003,30435,Nicaragua,Type V5,Plasma,ThetaBase Services,1,4,1,strict,1507,True,False
45172,41856,Rwanda,Type F5,Quantum,ThetaBase Services,1,2,1,flexible,1520,True,False
36357,12006,Sao Tome and Principe,Type F5,Quantum,ThetaBase Services,1,1,1,flexible,1234,False,False
53163,12006,Sao Tome and Principe,Type F5,Quantum,ThetaBase Services,1,2,2,flexible,1546,False,False
15644,18499,Nicaragua,Type V5,Plasma,ThetaBase Services,2,4,3,moderate,3990,True,False
58596,2393,Nicaragua,Type V5,Quantum,ThetaBase Services,1,2,1,strict,1494,True,False
45484,28115,Malta,Type V5,Plasma,ThetaBase Services,0,4,2,flexible,2014,False,False
9475,28954,Micronesia,Type V5,Plasma,ThetaBase Services,3,6,3,strict,3197,True,False
63221,25472,Anguilla,Type F5,Quantum,ThetaBase Services,1,2,1,flexible,1455,True,False
71638,6900,Uzbekistan,Type F5,Plasma,ThetaBase Services,3,4,3,flexible,5095,False,False
50000,2895,Gambia,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1429,True,False
50050,19667,United Kingdom,Type V5,Plasma,ThetaBase Services,1,2,2,strict,1910,True,False
9653,33113,Indonesia,Type F5,Plasma,ThetaBase Services,2,5,2,strict,2157,True,False
31036,37237,United Kingdom,Type V5,Quantum,ThetaBase Services,1,1,1,flexible,1416,True,False
14514,41856,Rwanda,Type V5,Plasma,ThetaBase Services,2,6,2,strict,2950,True,False
52739,37293,Nicaragua,Type V5,Quantum,ThetaBase Services,1,2,1,strict,1455,True,False
62848,37281,Malta,Type V5,Plasma,ThetaBase Services,2,4,2,strict,2170,True,False
33062,32942,Nicaragua,Type V5,Quantum,ThetaBase Services,1,2,1,strict,1546,True,False
15675,47046,Malta,Type V5,Plasma,ThetaBase Services,1,4,2,moderate,1754,True,False
11430,2748,Rwanda,Type V5,Plasma,ThetaBase Services,2,4,2,strict,2105,False,False
24824,46523,Niue,Type V2,Quantum,ThetaBase Services,1,1,1,flexible,1520,False,False
35758,3649,Russian Federation,Type V5,Plasma,ThetaBase Services,0,2,2,strict,2157,True,False
14061,9345,Barbados,Type V5,Plasma,ThetaBase Services,1,4,1,moderate,2365,True,False
53630,1635,Barbados,Type V5,Plasma,ThetaBase Services,2,3,2,flexible,3470,False,False
56143,24912,Sao Tome and Principe,Type E3,Plasma,ThetaBase Services,1,4,2,moderate,2300,True,False
22901,48601,United Kingdom,Type V5,Quantum,ThetaBase Services,1,4,2,moderate,1286,True,False
31212,32942,Nicaragua,Type V5,Quantum,ThetaBase Services,1,3,1,strict,1715,True,False
76030,29520,Malta,Type V5,Plasma,ThetaBase Services,2,4,2,moderate,2157,False,False
54605,40364,Micronesia,Type V5,Plasma,ThetaBase Services,2,6,2,strict,6720,True,False
44639,7868,Malta,Type V5,Plasma,ThetaBase Services,2,4,2,moderate,2105,False,False
12912,19909,United Kingdom,Type V5,Plasma,ThetaBase Services,2,4,2,flexible,2105,False,False
9016,38723,Barbados,Type V5,Plasma,ThetaBase Services,1,2,1,strict,2690,True,False
70479,29520,Micronesia,Type V5,Plasma,ThetaBase Services,2,4,2,moderate,2287,False,False
30224,8253,Micronesia,Type G0,Plasma,ThetaBase Services,2,4,2,strict,2170,True,False
